ID|LABEL|CITY|COUNTRY|POSTALCODE_PLUS4|STATE_ABBR|STREET_ADDRESS
CL_918|claimant_location|Kimland|USA|31943-0542|TN|13089 Alicia Throughway
CL_919|claimant_location|Krystalview|USA|90154-4185|CT|156 Baker Center Suite 277
CL_920|claimant_location|Johnsonmouth|USA|01243-9106|HI|1805 Chan Terrace Suite 132
CL_921|claimant_location|Christinaberg|USA|13733-0596|UT|45018 Kelli Manor
CL_922|claimant_location|Gomezfurt|USA|40673-5302|IL|520 Haynes Via
CL_923|claimant_location|Nataliebury|USA|73493-4911|ME|4435 Melinda Squares
CL_924|claimant_location|West Ashley|USA|36934-6196|ID|03449 Jennifer Points
CL_925|claimant_location|South Charlesbury|USA|40508-4357|ND|3513 Timothy Station Suite 791
CL_926|claimant_location|Vaughnburgh|USA|57923-7476|MD|384 Booth Gateway
CL_927|claimant_location|North Kathrynchester|USA|29637-2461|CA|977 Jacqueline Lane Apt. 727
CL_928|claimant_location|North Timothyfort|USA|66096-4685|WA|55363 Trevor Springs
CL_929|claimant_location|Lake Fred|USA|46232-5978|WV|68656 Tracy Forest
CL_930|claimant_location|Ashleyland|USA|79155-5684|VT|131 Isaac Lane
CL_931|claimant_location|Lake Laura|USA|30657-5027|IA|1231 Kylie Valley
CL_932|claimant_location|Connormouth|USA|62758-0643|MD|43924 Taylor Loaf
CL_933|claimant_location|Eddiefort|USA|59399-6287|AZ|0048 Bates Tunnel Apt. 213
CL_934|claimant_location|Lake Brandyhaven|USA|67785-4510|IA|37551 Nicholas Island
CL_935|claimant_location|East Terrance|USA|80662-1195|AR|465 Mcdowell Wall
CL_936|claimant_location|Randolphchester|USA|69054-0517|GA|7063 Trujillo Centers
CL_937|claimant_location|Port Laurenberg|USA|08108-1219|KS|7542 Mitchell Ridges
CL_938|claimant_location|East Gary|USA|81038-2275|TX|75242 Alyssa Keys Apt. 223
CL_939|claimant_location|Port Julie|USA|11523-1554|MT|18942 Lang Lights
CL_940|claimant_location|North Michael|USA|78545-2314|VA|8570 William Garden Apt. 637
CL_941|claimant_location|Port Willie|USA|13921-0119|OH|2691 Campos Summit
CL_942|claimant_location|Lake Linda|USA|47207-3295|OR|1194 Pope Rue
CL_943|claimant_location|Troyton|USA|81185-7401|MA|83320 Reyes Estates Suite 565
CL_944|claimant_location|Matthewhaven|USA|58920-9697|IL|370 Tracey Tunnel Suite 182
CL_945|claimant_location|South Danielle|USA|04373-3291|WV|92960 Lucero Lodge Suite 197
CL_946|claimant_location|Lake Pamela|USA|10038-8779|WV|0889 Thomas Lane
CL_947|claimant_location|Lake Anabury|USA|55000-0444|WA|8715 Melissa Turnpike
CL_948|claimant_location|Lake Deannahaven|USA|85367-8643|DE|48499 Harvey Fort
CL_949|claimant_location|New Benjamin|USA|56234-5020|ND|168 Ramos Points Apt. 895
CL_950|claimant_location|Jacobsborough|USA|78218-6852|MI|757 Vargas Road
CL_951|claimant_location|Lake Connieborough|USA|37880-1253|DC|248 Maria Rapid Apt. 304
CL_952|claimant_location|Lake Tinaborough|USA|88133-3564|NV|15682 Jennifer Road
CL_953|claimant_location|Jerrybury|USA|89136-7829|KS|20413 Brown Motorway
CL_954|claimant_location|North Kevinshire|USA|95607-5940|LA|426 Kelley Groves Apt. 145
CL_955|claimant_location|Patrickberg|USA|61723-3037|MT|35798 Howard Creek
CL_956|claimant_location|Anthonyfurt|USA|01668-4920|HI|974 Bradley Tunnel
CL_957|claimant_location|Rodneymouth|USA|70794-1483|AK|250 Mccann Bypass
CL_958|claimant_location|South Robert|USA|34922-5502|WA|70284 Martin Street
CL_959|claimant_location|Joshuafurt|USA|41525-7720|DC|87348 James Crossing Suite 318
CL_960|claimant_location|Whitemouth|USA|70790-0231|NM|8356 Hansen Streets Apt. 691
CL_961|claimant_location|Lake Sarahshire|USA|59071-3850|KS|63258 Johnson Fort Suite 524
CL_962|claimant_location|Joycechester|USA|41824-8546|SC|2928 Kelly Curve Suite 744
CL_963|claimant_location|Castillochester|USA|46761-7539|WI|781 Burgess Village Apt. 798
CL_964|claimant_location|Kellyborough|USA|16653-2933|OK|5641 Ryan Point
CL_965|claimant_location|Loritown|USA|14954-4039|RI|11793 Susan Radial Suite 017
CL_966|claimant_location|West Heather|USA|10939-2554|MI|38986 Obrien Viaduct
CL_967|claimant_location|Brianaside|USA|73788-4170|ME|74746 Daniel Manor
CL_968|claimant_location|South Thomas|USA|78651-1479|IL|16100 Rebecca Heights
CL_969|claimant_location|Arthurfurt|USA|70290-0012|MN|802 Samantha River Suite 569
CL_970|claimant_location|Lewisville|USA|05824-4996|FL|3537 Shaw Park Suite 129
CL_971|claimant_location|East Sabrina|USA|81452-7171|CT|29692 Steven Heights Suite 912
CL_972|claimant_location|Andrewport|USA|23176-7157|AK|2066 Taylor Crescent Suite 872
CL_973|claimant_location|West Rosemouth|USA|88451-6348|NC|9782 Shaw Flats Apt. 055
CL_974|claimant_location|Sheilafort|USA|90341-9396|WA|611 Brandon Mews
CL_975|claimant_location|Alyssashire|USA|61655-0454|VT|258 Kathy Ways Suite 542
CL_976|claimant_location|Gonzalezland|USA|02150-2699|LA|0952 Andrea Mount Suite 367
CL_977|claimant_location|Michaelchester|USA|58948-7209|KY|53996 Angela Squares
CL_978|claimant_location|West Kristintown|USA|86420-8971|SD|426 Johnson Drive
CL_979|claimant_location|East Kendra|USA|04185-7953|PA|8875 Timothy Row Suite 434
CL_980|claimant_location|Parkton|USA|95008-8075|DE|301 Prince Circle
CL_981|claimant_location|Kimberlyborough|USA|66582-3424|ME|374 Victor Orchard
CL_982|claimant_location|North Timothy|USA|36841-8514|AL|1744 Jonathan Turnpike
CL_983|claimant_location|Louisville|USA|54591-8821|DC|89501 Shannon Ville Apt. 496
CL_984|claimant_location|New Jesse|USA|81966-7724|WA|6233 Jones Port Apt. 695
CL_985|claimant_location|Port Charlesport|USA|83567-1962|ND|838 Wayne Meadows Suite 580
CL_986|claimant_location|Riveraville|USA|26558-1808|SC|882 Bowen Club Apt. 811
CL_987|claimant_location|Port Derrick|USA|55371-0418|SD|480 Vazquez Roads
CL_988|claimant_location|East Chelsealand|USA|99173-4831|KY|1861 Sarah Street
CL_989|claimant_location|Smithfort|USA|18691-8218|NM|287 Nelson Common Suite 220
CL_990|claimant_location|Lake Caitlinbury|USA|20067-3789|WA|29048 Richard Landing
CL_991|claimant_location|West Michael|USA|49308-7575|AZ|17679 Stephens Roads Apt. 560
CL_992|claimant_location|South Ashleyberg|USA|99021-2251|OR|693 Erica Pass
CL_993|claimant_location|South Clintonmouth|USA|96844-1463|NV|42091 Sanders Prairie Suite 641
CL_994|claimant_location|Dianeshire|USA|61665-9968|NM|0757 Rios Orchard
CL_995|claimant_location|Paulmouth|USA|46105-5450|HI|98739 Kristen Prairie Suite 353
CL_996|claimant_location|South Christianburgh|USA|41584-9500|IA|96894 Austin Station
CL_997|claimant_location|Lake Victoriaton|USA|05365-7086|SC|548 Stacy Lodge
CL_998|claimant_location|Lake Renee|USA|24389-4493|AK|57246 Ray Road
CL_999|claimant_location|Clarkshire|USA|06334-5525|ID|96094 Ryan Drive
CL_1000|claimant_location|North John|USA|25874-5114|UT|380 Sarah Fords Apt. 049
CL_1001|claimant_location|Ashleyburgh|USA|41236-5370|WV|414 Maureen Drives Apt. 941
CL_1002|claimant_location|Taylorport|USA|27041-5231|AK|1454 Sherman Cliff Suite 003
CL_1003|claimant_location|North Chadville|USA|70275-0227|KY|682 Jeffrey Fields
CL_1004|claimant_location|Victoriashire|USA|76248-1998|ND|83039 Renee Crossing Apt. 709
CL_1005|claimant_location|Kevinberg|USA|19243-2937|MI|908 Brown Heights Suite 688
CL_1006|claimant_location|South Steven|USA|97637-2105|CO|79363 Cynthia Coves
CL_1007|claimant_location|Armstrongburgh|USA|56534-7362|NJ|156 Foster Parks Suite 933
CL_1008|claimant_location|East Lori|USA|38231-0285|WV|919 Susan Street
CL_1009|claimant_location|Timothyview|USA|00830-1355|CT|98639 David Ridge Suite 219
CL_1010|claimant_location|Lake Christineshire|USA|63687-2008|FL|09304 Joshua Circle Apt. 209
CL_1011|claimant_location|Theresastad|USA|76660-9161|MA|16462 Russell Drive Suite 377
CL_1012|claimant_location|South Sean|USA|25571-6752|NH|4280 Vanessa Run
CL_1013|claimant_location|Lake Joshua|USA|54964-6119|ND|56485 Donald Junctions Suite 127
CL_1014|claimant_location|West Russell|USA|84255-3469|WV|8423 Swanson Forge Apt. 694
CL_1015|claimant_location|Grimeschester|USA|12416-9048|MO|103 Catherine Locks
CL_1016|claimant_location|North Katherinechester|USA|46997-2716|SC|7664 Ashley Flats
CL_1017|claimant_location|East Lynntown|USA|96111-1310|CA|09900 Sanders Spur
CL_1018|claimant_location|East Jasonshire|USA|79323-4368|MA|34015 Timothy Walk
CL_1019|claimant_location|Hunthaven|USA|40355-5790|MO|46598 Levine Trafficway
CL_1020|claimant_location|Mariashire|USA|25729-4774|KS|467 Valenzuela Club Suite 886
CL_1021|claimant_location|Port Jillfort|USA|72772-2971|DC|61922 Cook Valleys
CL_1022|claimant_location|Holdenhaven|USA|33449-4303|SD|5654 Howe Spurs
CL_1023|claimant_location|Ashleeville|USA|13352-7335|AL|34229 Melissa Corners Apt. 142
CL_1024|claimant_location|North Crystalview|USA|70889-9962|AR|90604 Kimberly Trace
CL_1025|claimant_location|North Latoya|USA|50520-6868|RI|004 Morgan River Apt. 249
CL_1026|claimant_location|Johnnyland|USA|53095-8499|OH|8858 Briana Circles
CL_1027|claimant_location|Port Patty|USA|19291-6816|MS|19660 Matthew Inlet Apt. 165
CL_1028|claimant_location|Zacharyville|USA|41916-2578|DC|91285 Michael Glens Suite 780
CL_1029|claimant_location|Lake Sheryl|USA|15722-3060|KY|70315 Jessica Gateway
CL_1030|claimant_location|Pamelaberg|USA|39677-6118|GA|28619 Lisa Parkway
CL_1031|claimant_location|Amyport|USA|89808-7971|WA|728 Martin Extension Apt. 800
CL_1032|claimant_location|Lake Willieberg|USA|03053-2153|OR|98600 Keith Ferry
CL_1033|claimant_location|Mcconnellhaven|USA|45161-5811|SD|02267 William Bridge Apt. 538
CL_1034|claimant_location|Port Sandrabury|USA|10180-8276|PA|181 Williams Gateway
CL_1035|claimant_location|New Christinaside|USA|44591-7566|WI|9529 Joseph Coves
CL_1036|claimant_location|Louismouth|USA|82308-8592|WI|30588 Patricia Prairie Apt. 150
CL_1037|claimant_location|Staceystad|USA|62313-6802|WI|17255 Susan Meadows Apt. 836
CL_1038|claimant_location|West Markchester|USA|28506-3662|KS|70879 Willis Curve Apt. 444
CL_1039|claimant_location|East Josephview|USA|07128-0080|SD|1663 Harris Loop
CL_1040|claimant_location|Johnsonton|USA|58124-5654|IL|35653 Johnson Landing
CL_1041|claimant_location|Port Bryanhaven|USA|48184-8727|NV|675 Wiley Port
CL_1042|claimant_location|East Michael|USA|26794-4683|HI|81284 Smith Orchard Apt. 360
CL_1043|claimant_location|West Sheri|USA|93987-0890|PA|772 Brandy Parkways
CL_1044|claimant_location|Haynesmouth|USA|69621-9207|TN|328 Susan Road
CL_1045|claimant_location|Stanleyshire|USA|46705-8841|IL|313 James Isle
CL_1046|claimant_location|Johnsonberg|USA|76733-5057|VA|39445 Johnson Curve
CL_1047|claimant_location|East Michaelborough|USA|60025-8924|HI|179 Samantha Plains
CL_1048|claimant_location|Veronicastad|USA|63966-8881|WA|947 Hernandez Brook Suite 836
CL_1049|claimant_location|Loriberg|USA|34953-2655|LA|61808 Harrison Knolls Apt. 415
CL_1050|claimant_location|Danamouth|USA|01347-9536|IL|92220 Watts Plaza
CL_1051|claimant_location|North Robertoshire|USA|44854-8317|NJ|0184 Daniel Turnpike
CL_1052|claimant_location|South Zachary|USA|91537-4432|AR|7673 Lori Plaza Suite 321
CL_1053|claimant_location|Gabrielport|USA|57932-7894|CO|6445 Barrett Manor
CL_1054|claimant_location|Kevinshire|USA|11061-3445|NJ|9375 Pierce Plain
CL_1055|claimant_location|New Drewton|USA|00620-5150|WV|7928 Julia Extension
CL_1056|claimant_location|North Kathrynland|USA|07555-2925|PA|65697 Jessica Gardens
CL_1057|claimant_location|Seanshire|USA|26543-8276|OR|96163 Miranda Mall
CL_1058|claimant_location|Grahamburgh|USA|89624-5136|TN|8074 Angelica Viaduct Apt. 758
CL_1059|claimant_location|East Melissa|USA|18384-9888|MA|6378 Cesar Harbors
CL_1060|claimant_location|Port Matthewland|USA|90630-7956|MI|9465 Gwendolyn Island
CL_1061|claimant_location|South William|USA|89095-8275|MS|89762 Rhodes Radial
CL_1062|claimant_location|Alexandraborough|USA|98159-1154|CT|1754 Maria Valleys
CL_1063|claimant_location|Thompsonburgh|USA|06003-5531|IA|001 Mark Cliff
CL_1064|claimant_location|North Stacey|USA|89102-5116|LA|50949 Hancock Spur
CL_1065|claimant_location|Sawyertown|USA|69389-1589|MI|65043 Weber Plaza
CL_1066|claimant_location|North Nicholas|USA|94291-8606|MN|898 Gonzalez Mews Apt. 166
CL_1067|claimant_location|Edwardshire|USA|03892-7162|AL|12019 Regina Fords Suite 244
CL_1068|claimant_location|Aaronshire|USA|79472-3168|WV|33365 Robert Forge
CL_1069|claimant_location|Mcdonaldshire|USA|87940-2889|VA|8087 Ryan Points
CL_1070|claimant_location|Cruzfort|USA|33224-0096|MN|9177 Schneider Terrace
CL_1071|claimant_location|Port Davidburgh|USA|41477-4919|AK|2475 Glenn Common
CL_1072|claimant_location|Port Kaitlynside|USA|11414-6466|CT|209 Crystal Fords
CL_1073|claimant_location|Kochbury|USA|88127-8850|HI|59869 Brandi Mall
CL_1074|claimant_location|Johnville|USA|57438-7009|VA|198 Joshua Prairie
CL_1075|claimant_location|Padillaville|USA|24538-8470|AK|723 Manuel Lakes
CL_1076|claimant_location|Seanberg|USA|51915-3544|OH|14982 Daniel Overpass Apt. 184
CL_1077|claimant_location|West Nathanstad|USA|95817-5178|MS|5475 Melissa Heights
CL_1078|claimant_location|New James|USA|03121-1964|NM|3586 Marisa View Apt. 728
CL_1079|claimant_location|Jonesville|USA|63158-6946|MI|1057 Stephanie Tunnel Suite 441
CL_1080|claimant_location|South Eileen|USA|23159-6806|NE|022 Erika Forest Apt. 966
CL_1081|claimant_location|West Sarahchester|USA|53549-8224|OK|9606 Monica Glens
CL_1082|claimant_location|Guerrerofort|USA|15384-4588|NV|8896 Ballard Mount Suite 149
CL_1083|claimant_location|Lake Anthony|USA|30741-3643|NM|546 Morrow Road Apt. 176
CL_1084|claimant_location|New Feliciamouth|USA|41708-7744|NJ|74076 Kelsey Lodge Apt. 365
CL_1085|claimant_location|New Sarahfort|USA|30020-1728|IA|807 Nichols Light
CL_1086|claimant_location|Thomasborough|USA|60164-3355|VA|59542 Robert Causeway Suite 769
CL_1087|claimant_location|Rodneyburgh|USA|61679-7205|KY|91647 Clark Manor
CL_1088|claimant_location|Nancyfurt|USA|62833-5187|VT|99475 Claire Union
CL_1089|claimant_location|South Brandonland|USA|66009-1259|OR|5489 Garcia Place Apt. 007
CL_1090|claimant_location|East Tyrone|USA|31770-8396|CA|305 Brenda Lake Apt. 230
CL_1091|claimant_location|West Christopher|USA|67917-9905|MD|3235 Reed Crescent
CL_1092|claimant_location|Charlesside|USA|73868-2950|CA|1605 Joshua Trafficway Apt. 732
CL_1093|claimant_location|South Douglas|USA|34378-2706|SD|729 Weaver Dale
CL_1094|claimant_location|Victorialand|USA|24568-7861|NC|505 Jack Wells
CL_1095|claimant_location|Patrickfort|USA|23735-0069|DE|0656 Jason Glen
CL_1096|claimant_location|Port Debra|USA|44771-8165|TN|67125 Franklin Knolls Suite 630
CL_1097|claimant_location|Adamburgh|USA|81399-2974|NM|206 King Canyon Apt. 146
CL_1098|claimant_location|Reesechester|USA|10937-2629|AR|7336 Carter Plaza
CL_1099|claimant_location|West Mariaburgh|USA|76855-2463|AR|98692 Murphy Passage
CL_1100|claimant_location|Reillyland|USA|34401-9758|HI|18679 Ryan Fords
CL_1101|claimant_location|Phillipport|USA|93019-4283|FL|9768 Brown Isle Suite 479
CL_1102|claimant_location|Erinville|USA|26259-8191|HI|952 Simon Tunnel
CL_1103|claimant_location|Lake Julieport|USA|94710-7933|DC|78825 Johnson Circle
CL_1104|claimant_location|South Jakebury|USA|25751-2369|IL|06439 Leslie Station
CL_1105|claimant_location|Lindsayhaven|USA|32709-6448|MN|88589 Miller Drive Suite 397
CL_1106|claimant_location|New Stephaniefort|USA|60115-5013|KY|44581 Maxwell Glen Suite 290
CL_1107|claimant_location|Hernandezmouth|USA|70455-2335|VA|05350 Lawson Mills Apt. 093
CL_1108|claimant_location|Gallowayborough|USA|91446-8981|NE|30432 Tamara Lake Apt. 253
CL_1109|claimant_location|Williamsonport|USA|41914-1071|CA|646 Hayden Path
CL_1110|claimant_location|South Alexa|USA|57374-2118|IN|41266 Martin Mountain Suite 891
CL_1111|claimant_location|Johnsonbury|USA|41815-2105|NM|0356 Cantu Springs Apt. 477
CL_1112|claimant_location|Josephside|USA|46495-4119|AR|236 Acosta Mills
CL_1113|claimant_location|New Christopher|USA|84394-5625|IA|45637 Nathan Causeway Suite 141
CL_1114|claimant_location|New Karentown|USA|36916-8434|MT|216 Garcia Skyway
CL_1115|claimant_location|Garyfurt|USA|40140-7694|CO|2488 Anthony Plaza Apt. 194
CL_1116|claimant_location|Port Cameronside|USA|70616-4701|SC|9307 Mcdaniel Extensions Suite 518
CL_1117|claimant_location|Shelbyfort|USA|92382-5554|TX|75489 Mccarthy Views
CL_1118|claimant_location|Burnsville|USA|42494-1391|HI|1774 Hinton Underpass Suite 302
CL_1119|claimant_location|Woodsshire|USA|99397-3455|MD|491 Gary Spurs
CL_1120|claimant_location|New Cassie|USA|06500-1331|GA|871 Smith Bridge
CL_1121|claimant_location|West Kurtburgh|USA|68882-9894|KY|20890 Mack Skyway Suite 847
CL_1122|claimant_location|Garciaport|USA|40843-9328|CA|04899 Luis Union Apt. 020
CL_1123|claimant_location|Erinborough|USA|40638-3154|NV|1943 Michael Springs
CL_1124|claimant_location|West Alejandra|USA|73752-3307|RI|65493 Jason Grove
CL_1125|claimant_location|East Melissamouth|USA|62433-5176|NJ|3169 Patricia Pass
CL_1126|claimant_location|New Ruth|USA|69012-5824|TX|958 Malone Springs
CL_1127|claimant_location|Sarahfurt|USA|27893-7546|NM|5012 Randy Course Suite 340
CL_1128|claimant_location|Gomezton|USA|10020-6100|NM|7010 Lyons Junctions Apt. 858
CL_1129|claimant_location|Ericamouth|USA|18405-7794|TN|08329 Ayers Locks
CL_1130|claimant_location|North Scott|USA|33919-9221|IL|199 Wood Turnpike Suite 711
CL_1131|claimant_location|East Jillian|USA|30527-2065|AZ|05408 Lindsay Shoal
CL_1132|claimant_location|Port Michael|USA|75844-8640|GA|640 Todd Shores
CL_1133|claimant_location|Huffside|USA|80716-6820|PA|131 Valentine Parkways
CL_1134|claimant_location|New Jasonton|USA|44665-3370|UT|2254 Powell Dam
CL_1135|claimant_location|North Cindy|USA|37447-2363|UT|397 Travis Flat
CL_1136|claimant_location|Lake Marcusburgh|USA|00926-1391|AK|208 Anthony Stream
CL_1137|claimant_location|Danielfurt|USA|83663-2460|GA|928 Laura Road
CL_1138|claimant_location|Stephanieton|USA|83863-6939|WV|888 James Views Suite 504
CL_1139|claimant_location|New Tracy|USA|14334-9658|SD|42032 Bowman Stream
CL_1140|claimant_location|Lake Katherineside|USA|36682-2350|RI|5067 Rosales Port Suite 613
CL_1141|claimant_location|Port Amberhaven|USA|66530-8386|TX|02817 Johnson Springs
CL_1142|claimant_location|East Jessica|USA|60226-5113|PA|525 Lucas Parks
CL_1143|claimant_location|North Michaelville|USA|46559-1500|MN|23157 Smith Park Suite 258
CL_1144|claimant_location|Kylebury|USA|96801-5314|KY|9371 Patrick Court Suite 112
CL_1145|claimant_location|Rodriguezhaven|USA|14831-7837|ND|49873 Alice Glen
CL_1146|claimant_location|East Ashley|USA|69967-2404|WV|6952 Bonnie Groves Apt. 876
CL_1147|claimant_location|East Johnshire|USA|11016-4702|KS|2682 Perez Curve Apt. 927
CL_1148|claimant_location|West Robert|USA|04001-1602|NC|276 Rodriguez Square
CL_1149|claimant_location|Powellfurt|USA|81530-4003|NE|28516 Jennifer Walks
CL_1150|claimant_location|Port Matthewborough|USA|52614-7453|AZ|226 Holloway Stravenue Suite 782
CL_1151|claimant_location|East Michaeltown|USA|16611-8029|SD|9481 Jared Canyon Suite 260
CL_1152|claimant_location|Davidville|USA|01883-5495|AZ|6475 Mcdonald Plaza
CL_1153|claimant_location|Kellyshire|USA|35900-9368|MT|369 Carol Coves Suite 002
